Location_ID,Sensing_Date,HourDay,Day_Type,Total_of_Directions,Local,Network,MAX,MEAN,absolute_local_network_gap,MAX_differs_from_Local_level,MAX_differs_from_Network_level
138,2025-11-25,11,Weekday,24,89.96138996138995,2.6900990099009903,89.96138996138995,46.32574448564547,87.27129095148896,False,True
4,2025-08-31,14,Weekend,1851,0.48543689320388345,87.75571300269435,87.75571300269435,44.120574947949116,87.27027610949047,True,False
4,2025-01-05,17,Weekend,1809,2.912621359223301,90.18124625524267,90.18124625524267,46.54693380723298,87.26862489601938,True,False
4,2024-08-28,16,Weekday,2047,3.8535645472061653,91.12186686278797,91.12186686278797,47.487715704997065,87.2683023155818,True,False
4,2024-10-21,10,Weekday,1229,8.285163776493256,95.54793842008283,95.54793842008283,51.91655109828804,87.26277464358958,True,False
4,2025-10-26,17,Weekend,1758,2.4271844660194173,89.68943479129219,89.68943479129219,46.0583096286558,87.26225032527277,True,False
124,2025-01-26,19,Weekend,43,98.57142857142858,11.310190369540873,98.57142857142858,54.94080947048473,87.2612382018877,False,True
138,2025-04-13,14,Weekend,27,91.10576923076923,3.8469214649236605,91.10576923076923,47.47634534784645,87.25884776584556,False,True
138,2025-04-19,14,Weekend,27,91.10576923076923,3.8469214649236605,91.10576923076923,47.47634534784645,87.25884776584556,False,True
138,2026-01-31,14,Weekend,27,91.10576923076923,3.8469214649236605,91.10576923076923,47.47634534784645,87.25884776584556,False,True
138,2026-03-15,14,Weekend,27,91.10576923076923,3.8469214649236605,91.10576923076923,47.47634534784645,87.25884776584556,False,True
138,2025-05-03,14,Weekend,27,91.10576923076923,3.8469214649236605,91.10576923076923,47.47634534784645,87.25884776584556,False,True
138,2025-07-26,14,Weekend,27,91.10576923076923,3.8469214649236605,91.10576923076923,47.47634534784645,87.25884776584556,False,True
124,2026-01-04,16,Weekend,20,89.86486486486487,2.6074155396975898,89.86486486486487,46.23614020228123,87.25744932516729,False,True
124,2025-01-12,16,Weekend,20,89.86486486486487,2.6074155396975898,89.86486486486487,46.23614020228123,87.25744932516729,False,True
