Location_ID,Window15,observed_rows,observed_total,first_record,last_record,zero_row_window
56,2026-08-08 21:00:00,0,,,,True
56,2026-08-08 21:15:00,0,,,,True
56,2026-08-08 21:30:00,0,,,,True
58,2026-08-07 23:45:00,1,18.0,2026-08-07 23:55:00,2026-08-07 23:55:00,False
58,2026-08-08 00:00:00,3,72.0,2026-08-08 00:00:00,2026-08-08 00:10:00,False
58,2026-08-08 00:15:00,3,47.0,2026-08-08 00:15:00,2026-08-08 00:25:00,False
58,2026-08-08 00:30:00,3,40.0,2026-08-08 00:30:00,2026-08-08 00:40:00,False
58,2026-08-08 00:45:00,3,46.0,2026-08-08 00:45:00,2026-08-08 00:55:00,False
58,2026-08-08 01:00:00,3,38.0,2026-08-08 01:00:00,2026-08-08 01:10:00,False
58,2026-08-08 01:15:00,3,28.0,2026-08-08 01:15:00,2026-08-08 01:25:00,False
58,2026-08-08 01:30:00,3,25.0,2026-08-08 01:30:00,2026-08-08 01:40:00,False
58,2026-08-08 01:45:00,3,29.0,2026-08-08 01:45:00,2026-08-08 01:55:00,False
58,2026-08-08 02:00:00,3,28.0,2026-08-08 02:00:00,2026-08-08 02:10:00,False
58,2026-08-08 02:15:00,3,19.0,2026-08-08 02:15:00,2026-08-08 02:25:00,False
58,2026-08-08 02:30:00,2,16.0,2026-08-08 02:35:00,2026-08-08 02:40:00,False
58,2026-08-08 02:45:00,3,22.0,2026-08-08 02:45:00,2026-08-08 02:55:00,False
58,2026-08-08 03:00:00,2,5.0,2026-08-08 03:00:00,2026-08-08 03:10:00,False
58,2026-08-08 03:15:00,2,7.0,2026-08-08 03:20:00,2026-08-08 03:25:00,False
58,2026-08-08 03:30:00,3,5.0,2026-08-08 03:30:00,2026-08-08 03:40:00,False
58,2026-08-08 03:45:00,3,15.0,2026-08-08 03:45:00,2026-08-08 03:55:00,False
58,2026-08-08 04:00:00,2,3.0,2026-08-08 04:00:00,2026-08-08 04:10:00,False
58,2026-08-08 04:15:00,2,3.0,2026-08-08 04:15:00,2026-08-08 04:25:00,False
58,2026-08-08 04:30:00,3,3.0,2026-08-08 04:30:00,2026-08-08 04:40:00,False
58,2026-08-08 04:45:00,2,2.0,2026-08-08 04:45:00,2026-08-08 04:55:00,False
58,2026-08-08 05:00:00,3,9.0,2026-08-08 05:00:00,2026-08-08 05:10:00,False
58,2026-08-08 05:15:00,3,11.0,2026-08-08 05:15:00,2026-08-08 05:25:00,False
58,2026-08-08 05:30:00,3,10.0,2026-08-08 05:30:00,2026-08-08 05:40:00,False
58,2026-08-08 05:45:00,3,17.0,2026-08-08 05:45:00,2026-08-08 05:55:00,False
58,2026-08-08 06:00:00,3,15.0,2026-08-08 06:00:00,2026-08-08 06:10:00,False
58,2026-08-08 06:15:00,3,38.0,2026-08-08 06:15:00,2026-08-08 06:25:00,False
58,2026-08-08 06:30:00,3,30.0,2026-08-08 06:30:00,2026-08-08 06:40:00,False
58,2026-08-08 06:45:00,3,36.0,2026-08-08 06:45:00,2026-08-08 06:55:00,False
58,2026-08-08 07:00:00,3,28.0,2026-08-08 07:00:00,2026-08-08 07:10:00,False
58,2026-08-08 07:15:00,2,16.0,2026-08-08 07:15:00,2026-08-08 07:25:00,False
58,2026-08-08 07:30:00,3,50.0,2026-08-08 07:30:00,2026-08-08 07:40:00,False
58,2026-08-08 07:45:00,3,65.0,2026-08-08 07:45:00,2026-08-08 07:55:00,False
58,2026-08-08 08:00:00,3,94.0,2026-08-08 08:00:00,2026-08-08 08:10:00,False
58,2026-08-08 08:15:00,3,64.0,2026-08-08 08:15:00,2026-08-08 08:25:00,False
58,2026-08-08 08:30:00,3,110.0,2026-08-08 08:30:00,2026-08-08 08:40:00,False
58,2026-08-08 08:45:00,3,106.0,2026-08-08 08:45:00,2026-08-08 08:55:00,False
58,2026-08-08 09:00:00,3,134.0,2026-08-08 09:00:00,2026-08-08 09:10:00,False
58,2026-08-08 09:15:00,3,143.0,2026-08-08 09:15:00,2026-08-08 09:25:00,False
58,2026-08-08 09:30:00,3,186.0,2026-08-08 09:30:00,2026-08-08 09:40:00,False
58,2026-08-08 09:45:00,3,205.0,2026-08-08 09:45:00,2026-08-08 09:55:00,False
58,2026-08-08 10:00:00,3,226.0,2026-08-08 10:00:00,2026-08-08 10:10:00,False
58,2026-08-08 10:15:00,3,236.0,2026-08-08 10:15:00,2026-08-08 10:25:00,False
58,2026-08-08 10:30:00,3,215.0,2026-08-08 10:30:00,2026-08-08 10:40:00,False
58,2026-08-08 10:45:00,3,330.0,2026-08-08 10:45:00,2026-08-08 10:55:00,False
58,2026-08-08 11:00:00,3,290.0,2026-08-08 11:00:00,2026-08-08 11:10:00,False
58,2026-08-08 11:15:00,3,222.0,2026-08-08 11:15:00,2026-08-08 11:25:00,False
58,2026-08-08 11:30:00,3,304.0,2026-08-08 11:30:00,2026-08-08 11:40:00,False
58,2026-08-08 11:45:00,3,363.0,2026-08-08 11:45:00,2026-08-08 11:55:00,False
58,2026-08-08 12:00:00,3,253.0,2026-08-08 12:00:00,2026-08-08 12:10:00,False
58,2026-08-08 12:15:00,3,353.0,2026-08-08 12:15:00,2026-08-08 12:25:00,False
58,2026-08-08 12:30:00,3,369.0,2026-08-08 12:30:00,2026-08-08 12:40:00,False
58,2026-08-08 12:45:00,3,319.0,2026-08-08 12:45:00,2026-08-08 12:55:00,False
58,2026-08-08 13:00:00,3,263.0,2026-08-08 13:00:00,2026-08-08 13:10:00,False
58,2026-08-08 13:15:00,3,216.0,2026-08-08 13:15:00,2026-08-08 13:25:00,False
58,2026-08-08 13:30:00,3,266.0,2026-08-08 13:30:00,2026-08-08 13:40:00,False
58,2026-08-08 13:45:00,3,210.0,2026-08-08 13:45:00,2026-08-08 13:55:00,False
58,2026-08-08 14:00:00,3,241.0,2026-08-08 14:00:00,2026-08-08 14:10:00,False
58,2026-08-08 14:15:00,3,247.0,2026-08-08 14:15:00,2026-08-08 14:25:00,False
58,2026-08-08 14:30:00,3,232.0,2026-08-08 14:30:00,2026-08-08 14:40:00,False
58,2026-08-08 14:45:00,3,222.0,2026-08-08 14:45:00,2026-08-08 14:55:00,False
58,2026-08-08 15:00:00,3,205.0,2026-08-08 15:00:00,2026-08-08 15:10:00,False
58,2026-08-08 15:15:00,3,269.0,2026-08-08 15:15:00,2026-08-08 15:25:00,False
58,2026-08-08 15:30:00,3,257.0,2026-08-08 15:30:00,2026-08-08 15:40:00,False
58,2026-08-08 15:45:00,3,238.0,2026-08-08 15:45:00,2026-08-08 15:55:00,False
58,2026-08-08 16:00:00,3,237.0,2026-08-08 16:00:00,2026-08-08 16:10:00,False
58,2026-08-08 16:15:00,3,284.0,2026-08-08 16:15:00,2026-08-08 16:25:00,False
58,2026-08-08 16:30:00,3,249.0,2026-08-08 16:30:00,2026-08-08 16:40:00,False
58,2026-08-08 16:45:00,3,279.0,2026-08-08 16:45:00,2026-08-08 16:55:00,False
58,2026-08-08 17:00:00,3,298.0,2026-08-08 17:00:00,2026-08-08 17:10:00,False
58,2026-08-08 17:15:00,3,300.0,2026-08-08 17:15:00,2026-08-08 17:25:00,False
58,2026-08-08 17:30:00,3,292.0,2026-08-08 17:30:00,2026-08-08 17:40:00,False
58,2026-08-08 17:45:00,3,263.0,2026-08-08 17:45:00,2026-08-08 17:55:00,False
58,2026-08-08 18:00:00,3,243.0,2026-08-08 18:00:00,2026-08-08 18:10:00,False
58,2026-08-08 18:15:00,3,251.0,2026-08-08 18:15:00,2026-08-08 18:25:00,False
58,2026-08-08 18:30:00,3,196.0,2026-08-08 18:30:00,2026-08-08 18:40:00,False
58,2026-08-08 18:45:00,3,175.0,2026-08-08 18:45:00,2026-08-08 18:55:00,False
58,2026-08-08 19:00:00,3,118.0,2026-08-08 19:00:00,2026-08-08 19:10:00,False
58,2026-08-08 19:15:00,3,141.0,2026-08-08 19:15:00,2026-08-08 19:25:00,False
58,2026-08-08 19:30:00,3,135.0,2026-08-08 19:30:00,2026-08-08 19:40:00,False
58,2026-08-08 19:45:00,3,127.0,2026-08-08 19:45:00,2026-08-08 19:55:00,False
58,2026-08-08 20:00:00,3,145.0,2026-08-08 20:00:00,2026-08-08 20:10:00,False
58,2026-08-08 20:15:00,3,122.0,2026-08-08 20:15:00,2026-08-08 20:25:00,False
58,2026-08-08 20:30:00,3,92.0,2026-08-08 20:30:00,2026-08-08 20:40:00,False
58,2026-08-08 20:45:00,3,144.0,2026-08-08 20:45:00,2026-08-08 20:55:00,False
58,2026-08-08 21:00:00,3,123.0,2026-08-08 21:00:00,2026-08-08 21:10:00,False
58,2026-08-08 21:15:00,3,106.0,2026-08-08 21:15:00,2026-08-08 21:25:00,False
58,2026-08-08 21:30:00,0,,,,True
59,2026-08-07 23:45:00,1,42.0,2026-08-07 23:55:00,2026-08-07 23:55:00,False
59,2026-08-08 00:00:00,3,89.0,2026-08-08 00:00:00,2026-08-08 00:10:00,False
59,2026-08-08 00:15:00,3,104.0,2026-08-08 00:15:00,2026-08-08 00:25:00,False
59,2026-08-08 00:30:00,3,62.0,2026-08-08 00:30:00,2026-08-08 00:40:00,False
59,2026-08-08 00:45:00,3,46.0,2026-08-08 00:45:00,2026-08-08 00:55:00,False
59,2026-08-08 01:00:00,3,72.0,2026-08-08 01:00:00,2026-08-08 01:10:00,False
59,2026-08-08 01:15:00,3,59.0,2026-08-08 01:15:00,2026-08-08 01:25:00,False
59,2026-08-08 01:30:00,3,66.0,2026-08-08 01:30:00,2026-08-08 01:40:00,False
59,2026-08-08 01:45:00,3,55.0,2026-08-08 01:45:00,2026-08-08 01:55:00,False
59,2026-08-08 02:00:00,3,66.0,2026-08-08 02:00:00,2026-08-08 02:10:00,False
59,2026-08-08 02:15:00,3,59.0,2026-08-08 02:15:00,2026-08-08 02:25:00,False
59,2026-08-08 02:30:00,3,41.0,2026-08-08 02:30:00,2026-08-08 02:40:00,False
59,2026-08-08 02:45:00,3,39.0,2026-08-08 02:45:00,2026-08-08 02:55:00,False
59,2026-08-08 03:00:00,3,42.0,2026-08-08 03:00:00,2026-08-08 03:10:00,False
59,2026-08-08 03:15:00,3,25.0,2026-08-08 03:15:00,2026-08-08 03:25:00,False
59,2026-08-08 03:30:00,3,26.0,2026-08-08 03:30:00,2026-08-08 03:40:00,False
59,2026-08-08 03:45:00,3,30.0,2026-08-08 03:45:00,2026-08-08 03:55:00,False
59,2026-08-08 04:00:00,3,17.0,2026-08-08 04:00:00,2026-08-08 04:10:00,False
59,2026-08-08 04:15:00,3,13.0,2026-08-08 04:15:00,2026-08-08 04:25:00,False
59,2026-08-08 04:30:00,3,14.0,2026-08-08 04:30:00,2026-08-08 04:40:00,False
59,2026-08-08 04:45:00,3,4.0,2026-08-08 04:45:00,2026-08-08 04:55:00,False
59,2026-08-08 05:00:00,3,18.0,2026-08-08 05:00:00,2026-08-08 05:10:00,False
59,2026-08-08 05:15:00,3,17.0,2026-08-08 05:15:00,2026-08-08 05:25:00,False
59,2026-08-08 05:30:00,3,5.0,2026-08-08 05:30:00,2026-08-08 05:40:00,False
59,2026-08-08 05:45:00,2,4.0,2026-08-08 05:45:00,2026-08-08 05:55:00,False
59,2026-08-08 06:00:00,2,6.0,2026-08-08 06:05:00,2026-08-08 06:10:00,False
59,2026-08-08 06:15:00,3,5.0,2026-08-08 06:15:00,2026-08-08 06:25:00,False
59,2026-08-08 06:30:00,2,6.0,2026-08-08 06:35:00,2026-08-08 06:40:00,False
59,2026-08-08 06:45:00,3,21.0,2026-08-08 06:45:00,2026-08-08 06:55:00,False
59,2026-08-08 07:00:00,3,19.0,2026-08-08 07:00:00,2026-08-08 07:10:00,False
59,2026-08-08 07:15:00,3,18.0,2026-08-08 07:15:00,2026-08-08 07:25:00,False
59,2026-08-08 07:30:00,3,13.0,2026-08-08 07:30:00,2026-08-08 07:40:00,False
59,2026-08-08 07:45:00,3,47.0,2026-08-08 07:45:00,2026-08-08 07:55:00,False
59,2026-08-08 08:00:00,3,54.0,2026-08-08 08:00:00,2026-08-08 08:10:00,False
59,2026-08-08 08:15:00,3,41.0,2026-08-08 08:15:00,2026-08-08 08:25:00,False
59,2026-08-08 08:30:00,3,59.0,2026-08-08 08:30:00,2026-08-08 08:40:00,False
59,2026-08-08 08:45:00,3,65.0,2026-08-08 08:45:00,2026-08-08 08:55:00,False
59,2026-08-08 09:00:00,3,55.0,2026-08-08 09:00:00,2026-08-08 09:10:00,False
59,2026-08-08 09:15:00,3,78.0,2026-08-08 09:15:00,2026-08-08 09:25:00,False
59,2026-08-08 09:30:00,3,108.0,2026-08-08 09:30:00,2026-08-08 09:40:00,False
59,2026-08-08 09:45:00,3,138.0,2026-08-08 09:45:00,2026-08-08 09:55:00,False
59,2026-08-08 10:00:00,3,172.0,2026-08-08 10:00:00,2026-08-08 10:10:00,False
59,2026-08-08 10:15:00,3,174.0,2026-08-08 10:15:00,2026-08-08 10:25:00,False
59,2026-08-08 10:30:00,3,166.0,2026-08-08 10:30:00,2026-08-08 10:40:00,False
59,2026-08-08 10:45:00,3,220.0,2026-08-08 10:45:00,2026-08-08 10:55:00,False
59,2026-08-08 11:00:00,3,209.0,2026-08-08 11:00:00,2026-08-08 11:10:00,False
59,2026-08-08 11:15:00,3,212.0,2026-08-08 11:15:00,2026-08-08 11:25:00,False
59,2026-08-08 11:30:00,3,232.0,2026-08-08 11:30:00,2026-08-08 11:40:00,False
59,2026-08-08 11:45:00,3,272.0,2026-08-08 11:45:00,2026-08-08 11:55:00,False
59,2026-08-08 12:00:00,3,224.0,2026-08-08 12:00:00,2026-08-08 12:10:00,False
59,2026-08-08 12:15:00,3,265.0,2026-08-08 12:15:00,2026-08-08 12:25:00,False
59,2026-08-08 12:30:00,3,316.0,2026-08-08 12:30:00,2026-08-08 12:40:00,False
59,2026-08-08 12:45:00,3,323.0,2026-08-08 12:45:00,2026-08-08 12:55:00,False
59,2026-08-08 13:00:00,3,341.0,2026-08-08 13:00:00,2026-08-08 13:10:00,False
59,2026-08-08 13:15:00,3,311.0,2026-08-08 13:15:00,2026-08-08 13:25:00,False
59,2026-08-08 13:30:00,3,289.0,2026-08-08 13:30:00,2026-08-08 13:40:00,False
59,2026-08-08 13:45:00,3,331.0,2026-08-08 13:45:00,2026-08-08 13:55:00,False
59,2026-08-08 14:00:00,3,313.0,2026-08-08 14:00:00,2026-08-08 14:10:00,False
59,2026-08-08 14:15:00,3,368.0,2026-08-08 14:15:00,2026-08-08 14:25:00,False
59,2026-08-08 14:30:00,3,361.0,2026-08-08 14:30:00,2026-08-08 14:40:00,False
59,2026-08-08 14:45:00,3,350.0,2026-08-08 14:45:00,2026-08-08 14:55:00,False
59,2026-08-08 15:00:00,3,390.0,2026-08-08 15:00:00,2026-08-08 15:10:00,False
59,2026-08-08 15:15:00,3,338.0,2026-08-08 15:15:00,2026-08-08 15:25:00,False
59,2026-08-08 15:30:00,3,376.0,2026-08-08 15:30:00,2026-08-08 15:40:00,False
59,2026-08-08 15:45:00,3,382.0,2026-08-08 15:45:00,2026-08-08 15:55:00,False
59,2026-08-08 16:00:00,3,372.0,2026-08-08 16:00:00,2026-08-08 16:10:00,False
59,2026-08-08 16:15:00,3,360.0,2026-08-08 16:15:00,2026-08-08 16:25:00,False
59,2026-08-08 16:30:00,3,359.0,2026-08-08 16:30:00,2026-08-08 16:40:00,False
59,2026-08-08 16:45:00,3,403.0,2026-08-08 16:45:00,2026-08-08 16:55:00,False
59,2026-08-08 17:00:00,3,372.0,2026-08-08 17:00:00,2026-08-08 17:10:00,False
59,2026-08-08 17:15:00,3,358.0,2026-08-08 17:15:00,2026-08-08 17:25:00,False
59,2026-08-08 17:30:00,3,318.0,2026-08-08 17:30:00,2026-08-08 17:40:00,False
59,2026-08-08 17:45:00,3,311.0,2026-08-08 17:45:00,2026-08-08 17:55:00,False
59,2026-08-08 18:00:00,3,277.0,2026-08-08 18:00:00,2026-08-08 18:10:00,False
59,2026-08-08 18:15:00,3,228.0,2026-08-08 18:15:00,2026-08-08 18:25:00,False
59,2026-08-08 18:30:00,3,210.0,2026-08-08 18:30:00,2026-08-08 18:40:00,False
59,2026-08-08 18:45:00,3,179.0,2026-08-08 18:45:00,2026-08-08 18:55:00,False
59,2026-08-08 19:00:00,3,174.0,2026-08-08 19:00:00,2026-08-08 19:10:00,False
59,2026-08-08 19:15:00,4,200.0,2026-08-08 19:15:00,2026-08-08 19:25:00,False
59,2026-08-08 19:30:00,3,166.0,2026-08-08 19:30:00,2026-08-08 19:40:00,False
59,2026-08-08 19:45:00,3,191.0,2026-08-08 19:45:00,2026-08-08 19:55:00,False
59,2026-08-08 20:00:00,3,190.0,2026-08-08 20:00:00,2026-08-08 20:10:00,False
59,2026-08-08 20:15:00,3,150.0,2026-08-08 20:15:00,2026-08-08 20:25:00,False
59,2026-08-08 20:30:00,3,150.0,2026-08-08 20:30:00,2026-08-08 20:40:00,False
59,2026-08-08 20:45:00,3,123.0,2026-08-08 20:45:00,2026-08-08 20:55:00,False
59,2026-08-08 21:00:00,3,93.0,2026-08-08 21:00:00,2026-08-08 21:10:00,False
59,2026-08-08 21:15:00,3,98.0,2026-08-08 21:15:00,2026-08-08 21:25:00,False
59,2026-08-08 21:30:00,0,,,,True
61,2026-08-07 23:45:00,5,22.0,2026-08-07 23:55:00,2026-08-07 23:59:00,False
61,2026-08-08 00:00:00,11,32.0,2026-08-08 00:00:00,2026-08-08 00:14:00,False
61,2026-08-08 00:15:00,12,22.0,2026-08-08 00:15:00,2026-08-08 00:29:00,False
61,2026-08-08 00:30:00,9,41.0,2026-08-08 00:30:00,2026-08-08 00:44:00,False
61,2026-08-08 00:45:00,9,27.0,2026-08-08 00:47:00,2026-08-08 00:59:00,False
61,2026-08-08 01:00:00,7,23.0,2026-08-08 01:01:00,2026-08-08 01:14:00,False
61,2026-08-08 01:15:00,6,16.0,2026-08-08 01:16:00,2026-08-08 01:28:00,False
61,2026-08-08 01:30:00,6,16.0,2026-08-08 01:30:00,2026-08-08 01:42:00,False
61,2026-08-08 01:45:00,7,11.0,2026-08-08 01:45:00,2026-08-08 01:56:00,False
61,2026-08-08 02:00:00,6,20.0,2026-08-08 02:01:00,2026-08-08 02:14:00,False
61,2026-08-08 02:15:00,8,15.0,2026-08-08 02:17:00,2026-08-08 02:26:00,False
61,2026-08-08 02:30:00,6,17.0,2026-08-08 02:34:00,2026-08-08 02:44:00,False
61,2026-08-08 02:45:00,6,14.0,2026-08-08 02:45:00,2026-08-08 02:59:00,False
61,2026-08-08 03:00:00,5,9.0,2026-08-08 03:00:00,2026-08-08 03:07:00,False
61,2026-08-08 03:15:00,3,8.0,2026-08-08 03:16:00,2026-08-08 03:29:00,False
61,2026-08-08 03:30:00,4,6.0,2026-08-08 03:34:00,2026-08-08 03:40:00,False
61,2026-08-08 03:45:00,8,16.0,2026-08-08 03:45:00,2026-08-08 03:58:00,False
61,2026-08-08 04:00:00,5,18.0,2026-08-08 04:02:00,2026-08-08 04:14:00,False
61,2026-08-08 04:15:00,5,6.0,2026-08-08 04:16:00,2026-08-08 04:24:00,False
61,2026-08-08 04:30:00,2,3.0,2026-08-08 04:38:00,2026-08-08 04:43:00,False
61,2026-08-08 04:45:00,5,10.0,2026-08-08 04:46:00,2026-08-08 04:57:00,False
61,2026-08-08 05:00:00,3,8.0,2026-08-08 05:02:00,2026-08-08 05:14:00,False
61,2026-08-08 05:15:00,5,6.0,2026-08-08 05:16:00,2026-08-08 05:29:00,False
61,2026-08-08 05:30:00,2,2.0,2026-08-08 05:43:00,2026-08-08 05:44:00,False
61,2026-08-08 05:45:00,1,1.0,2026-08-08 05:53:00,2026-08-08 05:53:00,False
61,2026-08-08 06:00:00,4,6.0,2026-08-08 06:02:00,2026-08-08 06:14:00,False
61,2026-08-08 06:15:00,3,5.0,2026-08-08 06:15:00,2026-08-08 06:22:00,False
61,2026-08-08 06:30:00,8,13.0,2026-08-08 06:30:00,2026-08-08 06:44:00,False
61,2026-08-08 06:45:00,10,11.0,2026-08-08 06:45:00,2026-08-08 06:57:00,False
61,2026-08-08 07:00:00,7,12.0,2026-08-08 07:01:00,2026-08-08 07:12:00,False
61,2026-08-08 07:15:00,10,17.0,2026-08-08 07:16:00,2026-08-08 07:28:00,False
61,2026-08-08 07:30:00,10,21.0,2026-08-08 07:30:00,2026-08-08 07:42:00,False
61,2026-08-08 07:45:00,11,15.0,2026-08-08 07:45:00,2026-08-08 07:59:00,False
61,2026-08-08 08:00:00,14,28.0,2026-08-08 08:00:00,2026-08-08 08:14:00,False
61,2026-08-08 08:15:00,15,41.0,2026-08-08 08:15:00,2026-08-08 08:29:00,False
61,2026-08-08 08:30:00,14,29.0,2026-08-08 08:30:00,2026-08-08 08:44:00,False
61,2026-08-08 08:45:00,14,54.0,2026-08-08 08:45:00,2026-08-08 08:59:00,False
61,2026-08-08 09:00:00,13,58.0,2026-08-08 09:01:00,2026-08-08 09:14:00,False
61,2026-08-08 09:15:00,15,94.0,2026-08-08 09:15:00,2026-08-08 09:29:00,False
61,2026-08-08 09:30:00,15,85.0,2026-08-08 09:30:00,2026-08-08 09:44:00,False
61,2026-08-08 09:45:00,15,94.0,2026-08-08 09:45:00,2026-08-08 09:59:00,False
61,2026-08-08 10:00:00,15,102.0,2026-08-08 10:00:00,2026-08-08 10:14:00,False
61,2026-08-08 10:15:00,14,112.0,2026-08-08 10:15:00,2026-08-08 10:29:00,False
61,2026-08-08 10:30:00,15,138.0,2026-08-08 10:30:00,2026-08-08 10:44:00,False
61,2026-08-08 10:45:00,15,166.0,2026-08-08 10:45:00,2026-08-08 10:59:00,False
61,2026-08-08 11:00:00,14,155.0,2026-08-08 11:00:00,2026-08-08 11:14:00,False
61,2026-08-08 11:15:00,15,160.0,2026-08-08 11:15:00,2026-08-08 11:29:00,False
61,2026-08-08 11:30:00,15,182.0,2026-08-08 11:30:00,2026-08-08 11:44:00,False
61,2026-08-08 11:45:00,15,179.0,2026-08-08 11:45:00,2026-08-08 11:59:00,False
61,2026-08-08 12:00:00,15,191.0,2026-08-08 12:00:00,2026-08-08 12:14:00,False
61,2026-08-08 12:15:00,15,207.0,2026-08-08 12:15:00,2026-08-08 12:29:00,False
61,2026-08-08 12:30:00,15,163.0,2026-08-08 12:30:00,2026-08-08 12:44:00,False
61,2026-08-08 12:45:00,15,182.0,2026-08-08 12:45:00,2026-08-08 12:59:00,False
61,2026-08-08 13:00:00,15,224.0,2026-08-08 13:00:00,2026-08-08 13:14:00,False
61,2026-08-08 13:15:00,15,238.0,2026-08-08 13:15:00,2026-08-08 13:29:00,False
61,2026-08-08 13:30:00,15,219.0,2026-08-08 13:30:00,2026-08-08 13:44:00,False
61,2026-08-08 13:45:00,15,200.0,2026-08-08 13:45:00,2026-08-08 13:59:00,False
61,2026-08-08 14:00:00,15,228.0,2026-08-08 14:00:00,2026-08-08 14:14:00,False
61,2026-08-08 14:15:00,15,226.0,2026-08-08 14:15:00,2026-08-08 14:29:00,False
61,2026-08-08 14:30:00,15,236.0,2026-08-08 14:30:00,2026-08-08 14:44:00,False
61,2026-08-08 14:45:00,15,215.0,2026-08-08 14:45:00,2026-08-08 14:59:00,False
61,2026-08-08 15:00:00,15,242.0,2026-08-08 15:00:00,2026-08-08 15:14:00,False
61,2026-08-08 15:15:00,15,250.0,2026-08-08 15:15:00,2026-08-08 15:29:00,False
61,2026-08-08 15:30:00,15,183.0,2026-08-08 15:30:00,2026-08-08 15:44:00,False
61,2026-08-08 15:45:00,15,204.0,2026-08-08 15:45:00,2026-08-08 15:59:00,False
61,2026-08-08 16:00:00,15,238.0,2026-08-08 16:00:00,2026-08-08 16:14:00,False
61,2026-08-08 16:15:00,15,277.0,2026-08-08 16:15:00,2026-08-08 16:29:00,False
61,2026-08-08 16:30:00,15,237.0,2026-08-08 16:30:00,2026-08-08 16:44:00,False
61,2026-08-08 16:45:00,15,220.0,2026-08-08 16:45:00,2026-08-08 16:59:00,False
61,2026-08-08 17:00:00,15,244.0,2026-08-08 17:00:00,2026-08-08 17:14:00,False
61,2026-08-08 17:15:00,15,222.0,2026-08-08 17:15:00,2026-08-08 17:29:00,False
61,2026-08-08 17:30:00,15,201.0,2026-08-08 17:30:00,2026-08-08 17:44:00,False
61,2026-08-08 17:45:00,15,207.0,2026-08-08 17:45:00,2026-08-08 17:59:00,False
61,2026-08-08 18:00:00,15,204.0,2026-08-08 18:00:00,2026-08-08 18:14:00,False
61,2026-08-08 18:15:00,14,155.0,2026-08-08 18:15:00,2026-08-08 18:29:00,False
61,2026-08-08 18:30:00,14,73.0,2026-08-08 18:30:00,2026-08-08 18:44:00,False
61,2026-08-08 18:45:00,15,114.0,2026-08-08 18:45:00,2026-08-08 18:59:00,False
61,2026-08-08 19:00:00,15,98.0,2026-08-08 19:00:00,2026-08-08 19:14:00,False
61,2026-08-08 19:15:00,15,121.0,2026-08-08 19:15:00,2026-08-08 19:29:00,False
61,2026-08-08 19:30:00,15,79.0,2026-08-08 19:30:00,2026-08-08 19:44:00,False
61,2026-08-08 19:45:00,15,98.0,2026-08-08 19:45:00,2026-08-08 19:59:00,False
61,2026-08-08 20:00:00,15,126.0,2026-08-08 20:00:00,2026-08-08 20:14:00,False
61,2026-08-08 20:15:00,14,75.0,2026-08-08 20:15:00,2026-08-08 20:29:00,False
61,2026-08-08 20:30:00,14,95.0,2026-08-08 20:30:00,2026-08-08 20:43:00,False
61,2026-08-08 20:45:00,15,71.0,2026-08-08 20:45:00,2026-08-08 20:59:00,False
61,2026-08-08 21:00:00,14,63.0,2026-08-08 21:00:00,2026-08-08 21:14:00,False
61,2026-08-08 21:15:00,14,68.0,2026-08-08 21:15:00,2026-08-08 21:29:00,False
61,2026-08-08 21:30:00,4,19.0,2026-08-08 21:30:00,2026-08-08 21:33:00,False
62,2026-08-07 23:45:00,5,22.0,2026-08-07 23:55:00,2026-08-07 23:59:00,False
62,2026-08-08 00:00:00,15,59.0,2026-08-08 00:00:00,2026-08-08 00:14:00,False
62,2026-08-08 00:15:00,13,53.0,2026-08-08 00:15:00,2026-08-08 00:29:00,False
62,2026-08-08 00:30:00,14,32.0,2026-08-08 00:30:00,2026-08-08 00:44:00,False
62,2026-08-08 00:45:00,10,47.0,2026-08-08 00:45:00,2026-08-08 00:59:00,False
62,2026-08-08 01:00:00,11,30.0,2026-08-08 01:00:00,2026-08-08 01:14:00,False
62,2026-08-08 01:15:00,11,19.0,2026-08-08 01:15:00,2026-08-08 01:28:00,False
62,2026-08-08 01:30:00,6,17.0,2026-08-08 01:31:00,2026-08-08 01:41:00,False
62,2026-08-08 01:45:00,13,25.0,2026-08-08 01:45:00,2026-08-08 01:59:00,False
62,2026-08-08 02:00:00,9,22.0,2026-08-08 02:00:00,2026-08-08 02:13:00,False
62,2026-08-08 02:15:00,9,18.0,2026-08-08 02:17:00,2026-08-08 02:28:00,False
62,2026-08-08 02:30:00,10,23.0,2026-08-08 02:31:00,2026-08-08 02:43:00,False
62,2026-08-08 02:45:00,11,26.0,2026-08-08 02:45:00,2026-08-08 02:59:00,False
62,2026-08-08 03:00:00,12,29.0,2026-08-08 03:00:00,2026-08-08 03:14:00,False
62,2026-08-08 03:15:00,7,19.0,2026-08-08 03:15:00,2026-08-08 03:29:00,False
62,2026-08-08 03:30:00,8,14.0,2026-08-08 03:30:00,2026-08-08 03:44:00,False
62,2026-08-08 03:45:00,11,22.0,2026-08-08 03:45:00,2026-08-08 03:59:00,False
62,2026-08-08 04:00:00,5,6.0,2026-08-08 04:03:00,2026-08-08 04:14:00,False
62,2026-08-08 04:15:00,5,10.0,2026-08-08 04:20:00,2026-08-08 04:29:00,False
62,2026-08-08 04:30:00,4,7.0,2026-08-08 04:32:00,2026-08-08 04:42:00,False
